,n_estimators,learning_rate,max_depth,reg_lambda,auc (mean),auc (std),auc (se)
541,314,0.6533191091480492,10,0.374312011834819,0.7831900242532718,0.017423156123845835,0.007791872295102206
542,187,0.8924831409031366,3,17.675918331867432,0.8124748573760868,0.011341249831022457,0.005071961114394843
543,576,0.07381103074993955,5,3.2860730620920244e-05,0.8108506104591744,0.009252329737846196,0.00413776764881338
544,343,0.1787653995049835,8,0.0001783847797666766,0.8017447156431636,0.014217957781759888,0.0063584640202474455
545,476,0.9092702224593885,7,23.168160716858512,0.789867424292056,0.018252011955905045,0.008162547891908515
546,111,0.9070373768197907,0,22.349182285360122,0.8005785276652393,0.013758439458022442,0.0061529611784907085
547,985,0.0782672558984896,10,3.5307810846580566e-05,0.800182942848233,0.015187754342444546,0.006792170227054725
548,506,0.7742315525552211,8,2.6279728121204515,0.7820594021719192,0.01890996714542717,0.008456794397892561
549,934,0.015432415436890667,5,1.2824100358758692e-05,0.829359782742572,0.012403350817661345,0.005546947115413673
550,193,0.13523555336854598,4,8.844002844313134e-05,0.826586247176348,0.010106494749254187,0.004519761854715411
551,459,0.10976057369371028,0,5.8657563017638984e-05,0.7945731945004951,0.016219119625502567,0.007253410803564934
552,973,0.2939955778183827,4,0.0011427968765865958,0.7905993152479835,0.013289808260579157,0.005943382935718646
553,410,0.3882684206436099,7,0.005222505962759089,0.7929011731586643,0.0176767971108669,0.007905303992874054
554,782,0.9108738642708617,10,23.774809726442967,0.7874749147008109,0.017284954473175004,0.007730066638001675
555,862,0.4363978127729553,0,0.011344482497416524,0.784033927719747,0.015489805812369126,0.006927251750945743
556,492,0.12384907739358952,6,7.36111396856767e-05,0.8026589401674012,0.01378601218556259,0.006165292077111679
557,778,0.27234874715073365,1,0.0008061970971250524,0.8426066567434841,0.01315664110680846,0.005883828774078357
558,190,0.0063768281012825945,0,1.1082501447852983e-05,0.8012906563320563,0.015019840570626037,0.00671707690542581
559,245,0.028049402896189624,7,1.5716137517658624e-05,0.8280294544258618,0.014098566948145309,0.006305070816276933
560,244,0.43106832145642826,6,0.010410659689253811,0.7923079294178692,0.014398200929895749,0.006439071206589516
561,683,0.5121882681917762,0,0.03848733830569371,0.7839909996907741,0.01702968605478651,0.007615907130796569
562,730,0.2499615832791,3,0.0005619932287601163,0.7986009016687718,0.011224448423576661,0.0050197259370115535
563,156,0.3798924166924592,6,0.004562962681152515,0.7986088861838898,0.014668377413435206,0.006559897803212731
564,345,0.10336897269153933,7,5.291548838822513e-05,0.8102129613493781,0.013628575160880447,0.006094884099238762
565,872,0.6588215617744619,4,0.4090260163209334,0.7785925764810088,0.01832082057719189,0.0081933200428356
566,866,0.3926055704676572,8,0.005600657221901451,0.7831315088129392,0.016497659210679687,0.00737797749294106
567,274,0.16152559947465905,10,0.00013510741860396348,0.8024447749988208,0.015762801331010753,0.007049339058392842
568,167,0.4973936312862197,7,0.03032183073097919,0.7922725829930973,0.015769382168352795,0.007052282098321976
569,340,0.2083748397529398,9,0.0002874907516037014,0.7979506722388481,0.013977330892573591,0.006250852403960471
570,827,0.29212927796628596,6,0.0011089320762179549,0.7881421286275085,0.014758378094101271,0.006600147331210846
571,896,0.12417043286141782,3,7.399340790529901e-05,0.8091431378702193,0.011362695614763793,0.005081551960450121
572,784,0.7807304911647672,10,2.91818914838816,0.7787079760638158,0.018763066800957996,0.008391098566662319
573,392,0.279315228275671,9,0.0009020001254212557,0.7936782016022097,0.015468989443267144,0.0069179423876743916
574,131,0.9556766559053811,2,48.94818483667367,0.8359741960125577,0.00952733035369492,0.004260751662991791
575,404,0.40543191089685615,5,0.006886893646503368,0.7909272618043071,0.013346637565955393,0.005968797773705718
576,652,0.15519449168211252,4,0.00012200045258362155,0.8000101972494615,0.011261279630313656,0.0050361973534030074
577,734,0.7052129689934266,10,0.8639543247588882,0.7759647718279445,0.015772135948516546,0.0070535136262502235
578,287,0.7335581482586642,1,1.364291074254834,0.8419018852955205,0.013083549313603145,0.005851141130437469
579,355,0.8813196460233809,1,14.765138400486398,0.8421018601381558,0.013035199031030517,0.0058295182267247255
580,420,0.13151247592984172,5,8.328893934011549e-05,0.8081245381265101,0.013138371318134534,0.0058756582761964665
581,128,0.7898859590776569,1,3.3822189114853245,0.8435854731287901,0.01291510904525906,0.005775812352404333
582,107,0.8597590874616505,2,10.430703782826551,0.8305010623090269,0.012278944770933655,0.005491311039954647
583,655,0.30451829519588325,1,0.0013540293130034947,0.8428207301925064,0.013087773619638962,0.0058530302975282385
584,446,0.4544821816112139,7,0.015183618081804455,0.7877635774427538,0.016647806073996785,0.007445125211538141
585,233,0.6196419590419111,1,0.217517254669652,0.8430366101892568,0.012776514285378328,0.005713830891520617
586,432,0.2455131433178379,2,0.0005231087725556737,0.8226562065969947,0.009505433802830868,0.004250959227750831
587,933,0.8713559196315916,8,12.574520621148597,0.7853511892751011,0.01820951594918058,0.008143543099946877
588,313,0.6991942549110868,6,0.7840789315415103,0.7829156894166112,0.017809702541515433,0.007964741108375856
589,701,0.8566830458693316,5,9.92616113741836,0.782444725863343,0.015172816392010943,0.006785489772531913
590,792,0.4499150499185628,6,0.014106047743516459,0.7829832638011729,0.016194009117902655,0.007242181043176348
591,189,0.5189983629327564,8,0.04295250929916876,0.788069326228125,0.01724611040108487,0.0077126950408583856
592,478,0.19425444503011624,3,0.00022897133444280663,0.8093823883379893,0.0122584998749962,0.005482167804532835
593,121,0.3140243815958631,2,0.001578231368934166,0.835682580228408,0.01121848459139385,0.005017058830178119
594,714,0.7295121595199209,1,1.2781596893711669,0.8393874542057347,0.012842716638426548,0.005743437483857869
595,207,0.9590077781677199,5,51.64811160641886,0.8026262208528345,0.014462218170431754,0.006467700586903608
596,476,0.15210286842093013,0,0.0001160700252576698,0.7937938747058423,0.0167071784883209,0.007471677362421542
597,265,0.050643527733202354,4,2.2620629894604748e-05,0.8364977165105687,0.0126282271946518,0.005647514888510579
598,893,0.06745267411962508,3,2.9659834190898902e-05,0.8205081361799591,0.009915557011282857,0.004434371902400623
599,482,0.4354717688219678,7,0.011176411454491948,0.7852473021347072,0.017177546373236142,0.007682032275442197
600,680,0.7926712773169131,4,3.5375203039701364,0.7832849589096379,0.01767951573563067,0.007906519798829476
601,513,0.22487727003934888,4,0.0003750946676638694,0.7965943119460793,0.011145718170777285,0.0049845166975825235
602,250,0.47713207139518465,0,0.02187381324028637,0.7847450376443272,0.01967386918458457,0.008798421775433891
603,132,0.515402183663472,5,0.04053361010190075,0.7937459348581491,0.012308506415796098,0.005504531409442473
604,931,0.8377023980771687,2,7.30999006215718,0.7969953557146525,0.011774823756919708,0.005265861268710385
605,570,0.16403320698338342,5,0.0001406800289069127,0.7988103121609651,0.014103365108335247,0.006307216618747259
606,838,0.0147186060807597,6,1.2677401432382931e-05,0.8254947827949832,0.012465030199291351,0.005574530973440642
607,110,0.5066550323256429,9,0.03520344992646396,0.7945474294938653,0.010369118717482615,0.0046372108638113125
608,433,0.3552459167806007,6,0.0030670539648362926,0.7907782895874715,0.015150553890082769,0.006775533678999789
609,775,0.29216537585678604,7,0.001109577473075423,0.7858278214246406,0.014180251776626638,0.006341601382119865
610,650,0.7722370974565839,5,2.544835310873426,0.7827722203732724,0.017057544786897177,0.00762836593454985
611,459,0.6834670713805222,7,0.6085124940790265,0.7828014461553782,0.01747272008204949,0.007814037971057671
612,724,0.08393714768006222,4,3.8686552845846226e-05,0.8117501876975247,0.012343283613694161,0.00552008424515588
613,564,0.5481033627263667,10,0.06866312087513128,0.781937526533158,0.016445937264833538,0.00735484673557295
614,612,0.7978446191105952,8,3.845141565890252,0.7800670600998958,0.01860947108222878,0.008322408473036025
615,182,0.9096843374752063,7,23.323319538614303,0.7984024631287375,0.014951414954238604,0.006686476039496885
616,874,0.00018491902993955645,7,1.0029849888456778e-05,0.8160793524861241,0.012109812022914244,0.005415672575596098
617,358,0.8075500986858035,8,4.496252484451677,0.7852641965497722,0.01946450983200441,0.008704793426614975
618,114,0.04324792766058927,3,2.007869550320032e-05,0.8437598483875701,0.01226349602202867,0.005484402149410872
619,786,0.6821205804105755,3,0.5954483043649145,0.782117097049775,0.017370828213955893,0.007768470542375327
620,422,0.5980071036505689,7,0.15347927023895588,0.7811369949528038,0.016839875438629165,0.00753102124268078
621,387,0.9520162922399957,0,46.143873240863186,0.7951253167600459,0.01597040615657118,0.007142182758874861
622,177,0.6318790922401964,0,0.2649437296724711,0.7836361563739851,0.02034360704929921,0.00909793765395539
623,576,0.06993906408407957,6,3.087261724255183e-05,0.8091786038579867,0.01295335217433987,0.005792915199663731
624,269,0.670397983148165,7,0.49293071695326957,0.7845857060309541,0.01521512250458256,0.006804409641246692
625,254,0.25492041664867227,0,0.0006087555259670209,0.79098672228366,0.01934312514762147,0.008650508545473452
626,715,0.8319439935347426,2,6.662051026395481,0.8028146144633883,0.012243745797922312,0.005475569580676338
627,886,0.03146208991060351,7,1.6604837483068902e-05,0.8121786703546665,0.01365757458888996,0.006107853037706339
628,440,0.32413582377154904,4,0.0018575938578602408,0.795721733014848,0.013293909542527125,0.005945217084764756
629,635,0.6764358869800243,2,0.5433143914140021,0.797091635045257,0.012617990891916694,0.005642937074759786
630,795,0.15563480013998365,5,0.00012286936137114734,0.7961189130970289,0.012081102113899653,0.005402833113959206
631,448,0.6462720092557019,8,0.334121224834252,0.7830165923956625,0.015479681280983504,0.006922723922862028
632,991,0.6972248052781891,0,0.7595802026272841,0.7807821745659045,0.01685721001430902,0.007538773500597034
633,605,0.7337776649638684,5,1.3691267467204884,0.7817875257469902,0.018378448568068133,0.008219092063836803
634,819,0.8753351921510779,3,13.407454909257371,0.7914676177548101,0.01615783135362457,0.007226001855136397
635,913,0.4131661160519794,10,0.007801225153109355,0.785116837614453,0.017460500646284995,0.007808573273254451
636,965,0.14248297349124084,4,9.939872517298687e-05,0.7979210910434542,0.0154727392120798,0.006919619335267393
637,869,0.2603109303911456,5,0.0006640128940437527,0.7898673505888396,0.014906608019276272,0.006666437769009047
638,892,0.38968540144265285,8,0.005343155458294731,0.783376894664018,0.015051719625063738,0.006731333651982033
639,715,0.054577570176632784,10,2.4101439993949863e-05,0.805199028165766,0.013696198805543113,0.006125126312509164
640,926,0.7085488297493479,0,0.9116786999242207,0.783159263806414,0.016777757779580203,0.007503241381033453
641,904,0.06301064777412224,5,2.761051672333821e-05,0.8070160581292354,0.0107125467678174,0.0047907965569970725
642,654,0.05770875722846036,9,2.534902738638864e-05,0.8080705497015183,0.014801719849802338,0.0066195303536132006
643,147,0.9324995372217993,3,33.68967027848099,0.8212953242024328,0.006855862682367263,0.00306603500043545
644,954,0.8062458783408415,5,4.40272083022818,0.781147113585501,0.01929418857267995,0.0086286234438424
645,527,0.2536810468136307,0,0.000596715511921345,0.7900680591879412,0.017206407779873478,0.007694939488875667
646,997,0.34170809180630035,1,0.0024657931549486745,0.8413972999727463,0.01280276015489185,0.0057255684011927824
647,696,0.8259196998012194,10,6.045578971700053,0.7798694568629816,0.016918450635283924,0.007566161138893871
648,300,0.6192354646583524,7,0.21609675859519376,0.7850979335583521,0.02052713808789016,0.009180015229609489
649,443,0.26491761620967536,7,0.0007151930960833885,0.794196636578284,0.017197642130842995,0.007691019371455853
650,786,0.4490191959399702,7,0.013903827518692239,0.7821466831587168,0.017954874732782077,0.008029664085998818
651,919,0.8555595873168996,2,9.748035704406426,0.8007503544305786,0.011582547515276865,0.005179872719356071
652,481,0.0006913526320485586,3,1.0112056055435261e-05,0.8288530845942589,0.014706005445259433,0.00657672557061643
653,639,0.9923938664544835,6,88.46206340021094,0.7949977479572743,0.016349784241233862,0.0073118457961707465
654,391,0.5659335339854799,4,0.09152394635822425,0.7864111971236747,0.013581672412430188,0.006073908552465492
655,306,0.18202007679028998,8,0.00018799250614313676,0.8052924641900638,0.016100849155991012,0.007200518641653203
656,250,0.8001928057605164,2,3.9934627732105152,0.8160006767593121,0.011910881148078315,0.00532670798380477
657,728,0.0761951880274302,7,3.414808204459076e-05,0.8042776953757619,0.01339255515763034,0.00598933274497537
658,701,0.41000007936986693,5,0.007413111896531231,0.7806075765596255,0.015983641434653605,0.007148101755173544
659,217,0.5731322632681805,7,0.10278407761576608,0.788408786864711,0.01818511742185959,0.008132631746818752
660,801,0.24719434828197784,2,0.0005374776850636082,0.8113211923935661,0.010434030137484873,0.00466624013333953
661,893,0.8852328174375587,9,15.726414641685267,0.7843679457832587,0.018156017885087344,0.008119618038351453
662,642,0.6968940385765474,3,0.7555414060541408,0.7814330722383241,0.010140108575960347,0.004534794415015185
663,206,0.16182813889671366,0,0.00013576785989277517,0.795230515817693,0.016657281857346152,0.00744936291067999
664,688,0.15259950172875503,2,0.00011700286926700824,0.8236064228586102,0.00919318799587022,0.004111318657740173
665,541,0.06193319751351434,9,2.7135159743433576e-05,0.8084198898448104,0.01257872585125541,0.005625377214748201
666,955,0.5714985141123747,9,0.1001127978557455,0.7777320291904046,0.018691673036015183,0.008359170304345964
667,970,0.18726701013231262,4,0.0002045827777133775,0.7923417444535872,0.012288416467911283,0.005495546911615498
668,861,0.542982676095603,10,0.0632235288711427,0.7783333278738358,0.018872932139464563,0.00844023183971666
669,348,0.8194724781232162,3,5.448881295627124,0.7970600802415108,0.012477715047353653,0.005580203809950955
670,543,0.8791850207683671,5,14.265767620283057,0.7888226042196238,0.01647623974522534,0.007368398416781535
671,700,0.11635033660355865,6,6.523074764336955e-05,0.801151083732095,0.013333994896686853,0.005963143800125418
672,442,0.33223742627782027,3,0.002116713033497695,0.7958886167511359,0.013226189687370986,0.005914931844853643
673,255,0.4173757174090086,8,0.00834891466017916,0.7955840193737913,0.01798629821498624,0.008043717094458471
674,486,0.3834174765567997,4,0.004829724252250949,0.7876792773416004,0.013547488502810616,0.006058621043336277
675,918,0.41882895745419135,8,0.008546783485572949,0.7812867697157742,0.016910071733483238,0.007562413980093245
676,502,0.45998748135344514,1,0.016592520751791476,0.841897128981284,0.013086305298814995,0.005852373644493205
677,975,0.7565502954746656,4,1.9762963489609806,0.7818049131546811,0.015232319105365813,0.006812100194913347
678,585,0.30551578924566625,2,0.0013759749411222104,0.8117048258245589,0.010699899100121573,0.0047851403480521325
679,629,0.34342432792680133,8,0.0025349552408102712,0.7869492633609191,0.01773676248243438,0.007932121322298239
680,152,0.39024473503471857,5,0.0053915438936978435,0.7975667980440149,0.01189952846595681,0.005321630910014644
681,565,0.15121846518914184,0,0.00011442719613021471,0.7922638336023774,0.016598623851831404,0.0074231302531288824
682,616,0.6303734331444929,10,0.2585913729686341,0.7805882581276632,0.018477258197952273,0.008263281073687309
683,701,0.40024602301191214,9,0.006334643242233928,0.7844439403508403,0.01696629340626218,0.007587557076521738
684,321,0.916152575709755,8,25.88618376979773,0.7931856774013492,0.017696413672413803,0.007914076785894791
685,943,0.8214158752778042,1,5.622262606878707,0.8387115187317542,0.012531647053625318,0.005604322936388232
686,713,0.2301799038896999,1,0.0004085632760421928,0.8432124382203261,0.013058753387082716,0.005840052054984515
687,866,0.24231397219120976,4,0.000496818552704694,0.7938991130718714,0.013109537690220437,0.0058627634857856955
688,323,0.7822705914973477,1,2.991535359343538,0.8418941497334892,0.01336181858409378,0.005975586931410736
689,670,0.5598869553608793,9,0.0830249623879883,0.7829180937793175,0.016908392502865247,0.0075616630053308995
690,615,0.010210705697591416,2,1.178894495471302e-05,0.8440085590726367,0.012180114494593983,0.005447112796728527
691,553,0.6298830526532523,9,0.25655552312087254,0.7797261876372519,0.017029700838487424,0.007615913742268609
692,348,0.394912912348374,6,0.005812867001955048,0.7881784168156019,0.01423719247603486,0.006367066037032498
693,843,0.7852137653116322,9,3.136868818306863,0.7792275608100672,0.01731236060501688,0.007742323032761425
694,162,0.7468470344834252,9,1.6901655343675732,0.7862927347627607,0.015637487660733914,0.00699329708134304
695,100,0.9223280085419,1,28.595392351791165,0.8446483570406554,0.013413331766107444,0.00599862432675471
696,590,0.6992859712643673,2,0.7852388870679177,0.7971159898636785,0.01318559115076063,0.0058967756273240884
697,464,0.9129785868431055,1,24.595185810919354,0.8415637889873636,0.012855194009108907,0.005749017533663113
698,220,0.28465481866109177,5,0.0009830683872632375,0.7998295473901855,0.014077046093665375,0.00629544639756673
699,179,0.33871568992326884,6,0.002349686001100249,0.7994876021362796,0.010981168098672552,0.0049109276681967885
700,544,0.059200845313875594,2,2.5966051683884455e-05,0.8385536497177657,0.011751970789248355,0.005255641110870235
701,857,0.8669361094050653,6,11.709888662793755,0.7815465375211611,0.020269613087830613,0.009064846548401733
702,200,0.15421758789417628,8,0.00012009449914322605,0.8065133006462297,0.012966489945885756,0.005798790589713624
703,144,0.5513195121573071,1,0.07231636450127694,0.8429919984512498,0.01253384865631817,0.005605307523044365
704,753,0.5091953884332735,6,0.03667479703294192,0.7807690783232616,0.015153980632454638,0.006777066164776765
705,708,0.8139350789453603,0,4.983627258865639,0.7827504468052767,0.016401321369575797,0.0073348939006382865
706,216,0.3879894664107344,0,0.005199077183797842,0.7849971321259547,0.01862918029012472,0.008331222698763626
707,667,0.14266467212630562,5,9.969025453918413e-05,0.7974103179261947,0.012219229769107534,0.005464605679282701
708,580,0.38308104599808623,1,0.004803605373664641,0.8422305803489536,0.01283075680680275,0.005738088884555817
709,794,0.04804999461665238,7,2.1694515838151917e-05,0.809554133210866,0.012774444107041002,0.0057129050796230554
710,431,0.30146981318601596,4,0.00128910618557263,0.797599577959004,0.0153519384807025,0.0068655956058491265
711,335,0.630002712218245,2,0.2570508152115227,0.8057870062212066,0.012520525872423005,0.00559934939295654
712,293,0.057143144068675045,6,2.5118980482520406e-05,0.8206110356972521,0.012163866922605883,0.005439846661641585
713,452,0.9896962264528147,4,84.69808383076858,0.8042698189586946,0.012498890261261754,0.005589673653498277
714,843,0.5361890889334342,1,0.05666613899246944,0.8399371098643075,0.012836545106808279,0.005740677491013122
715,490,0.3000718531969264,7,0.0012603842641294002,0.789749281311747,0.014231652876566468,0.006364588652836609
716,404,0.8337872434508156,3,6.86294793468207,0.7978013822792572,0.014193414604539484,0.006347487977717716
717,487,0.13746518126975782,0,9.167612938968769e-05,0.7949751734809931,0.016559578572396524,0.00740566867332551
718,667,0.3219639719627222,8,0.0017936917215495675,0.7883885905455479,0.015391610536970624,0.006883337488773671
719,1000,0.937150007971858,1,36.3119904739971,0.8394568515165174,0.012493262263515442,0.005587156736390684
720,319,0.23993308235718303,6,0.0004781141274060109,0.7997641742750223,0.010861381367196514,0.0048573574133202015
721,716,0.7328919271953428,10,1.3497194005199005,0.7773589418707645,0.01876369005563037,0.008391377294625264
722,386,0.08093038250802342,0,3.685638004973122e-05,0.7981870155241905,0.017677045020409204,0.007905414861391827
723,894,0.5324746359332534,9,0.053373102880428715,0.7773356451029618,0.018982957859014653,0.008489436837354127
724,402,0.6581111061964737,0,0.4043688969716825,0.7844280810565044,0.01953650371616506,0.008736990070404467
725,155,0.20972304535300113,7,0.00029380644441626217,0.8072031119790986,0.014922699310552344,0.006673634013236856
726,653,0.32763012154924287,3,0.0019652185318552824,0.7945468480573797,0.010568869685241454,0.004726542212307339
727,922,0.5505090767309417,10,0.07137786230236784,0.7771761087584317,0.01945637619922375,0.008701155955454658
728,599,0.5899849585132731,3,0.13486358795070358,0.7850372004701283,0.013151642358614513,0.005881593265925543
729,894,0.15421755612532817,2,0.00012009443764845324,0.8187343863830524,0.010358605768670958,0.0046325093301739445
730,191,0.4107746524519652,2,0.00750624209123667,0.8240313546585675,0.010785808177633308,0.00482356005549224
731,829,0.9997330141673058,9,99.57059427528999,0.7932549731654779,0.018022971745811522,0.008060117996038525
732,761,0.3224349431312179,0,0.001807359731805163,0.7862950212003208,0.017097369349812118,0.007646176020520255
733,336,0.785356060507633,9,3.1440715701535367,0.7856447819433016,0.016014340966377917,0.007161831003136139
734,814,0.20161392333706807,5,0.00025780863732141536,0.7931118235027437,0.015145986806713833,0.0067734912172254195
735,597,0.46119396345358565,0,0.01691833983053447,0.7823702725119106,0.019749034571415698,0.008832036758335784
736,453,0.518169554085777,2,0.042382530048817965,0.8025450588708536,0.009767604176739325,0.0043682053833
737,137,0.5960182899260291,10,0.1486373758872276,0.7883972252868201,0.018157442101658323,0.008120254967364932
738,912,0.717652974830125,10,1.055773662478045,0.7776855470285484,0.018864515064985033,0.00843646760957508
739,789,0.7959103772080438,3,3.727113690001171,0.7829866246678442,0.016166700056482772,0.007229968059629033
740,822,0.7001657153343475,10,0.796452733860675,0.7820543805261033,0.016956821669388243,0.007583321187018715
741,401,0.8072005205099109,5,4.470989434413609,0.7859954552958873,0.013735403755330515,0.006142659299064984
742,949,0.8859616994673953,9,15.912261095453808,0.7839917399986372,0.01881254131645512,0.008413224242623406
743,411,0.32611928507066934,0,0.001917939906053914,0.7886595841697284,0.016253957994290035,0.007268990995731731
744,594,0.8273093048975675,8,6.182514367424394,0.7817339025623824,0.017658472060706424,0.007897108781304072
745,885,0.5199781856033348,0,0.04363623774016634,0.7820137782430726,0.015308903178452257,0.006846349633596368
746,326,0.25942786622237113,7,0.0006546287331344724,0.7937033278476303,0.014198300425183925,0.006349672983135084
747,986,0.17307370440126757,0,0.0001627481013875882,0.7896983310971231,0.017201698020818244,0.007692833220594637
748,689,0.7644490065818403,5,2.2446211258165425,0.7826232039345069,0.014453516815795596,0.006463809222811051
749,162,0.636632828518914,10,0.2860419958338193,0.7887123392942312,0.01846838474639667,0.008259312745512634
750,659,0.07073136890789489,7,3.126940247056133e-05,0.8066463922766891,0.012756801917041085,0.0057050152524007
751,169,0.5874537254219082,3,0.12947206594382862,0.7988967725852861,0.012825011870950523,0.005735519671137426
752,506,0.04454661955496497,1,2.0503421361624388e-05,0.8446347792703316,0.012316678421470204,0.0055081860414824355
753,652,0.39125605053320867,0,0.005480148836423241,0.7829486265651288,0.013083242233916327,0.005851003800226622
754,919,0.5711612379387329,2,0.0995700363259482,0.7905954843185762,0.011737838270330179,0.005249320856271366
755,677,0.6501946546552887,6,0.355928351045327,0.7809496839606078,0.017100190440293515,0.0076474376505376715
756,132,0.15785275580853553,1,0.0001273413033690729,0.8446460329325627,0.01211825822527275,0.005419449832121165
757,280,0.044836639214591134,8,2.0599490294877964e-05,0.8187122557639193,0.013087101573539489,0.005852729749375752
758,471,0.5760237642499083,1,0.10768776158713056,0.8412331039470857,0.012631116213387718,0.005648806896966935
759,811,0.8187842560531288,2,5.388771794916967,0.7988543097055015,0.012736130132363473,0.005695770549249623
760,1000,0.7966116310355754,2,3.7694797731339182,0.7938825969999843,0.013254726233115018,0.005927693776078981
761,129,0.3596598915351783,9,0.0032932085990407677,0.7991550139151672,0.018378662040987623,0.00821918753182867
762,176,0.5769511171255526,7,0.10930947787799603,0.7880798903558195,0.01476415203195433,0.006602729514718306
763,456,0.718697879689063,0,1.0737054506959829,0.785712508647844,0.015004971465641634,0.006710427239523868
764,100,0.8731883907118612,4,12.95146019072906,0.8080408358403346,0.01115252112812809,0.00498755907259941
765,329,0.49162728642766695,4,0.027630643851122707,0.791679306495317,0.01357516053537699,0.006070996352515077
766,102,0.875500114706912,0,13.443142521137977,0.7961460113129524,0.017194570547300073,0.0076896457175357445
767,915,0.3177288798955946,5,0.001675336919870099,0.7870663368256647,0.015817045158585896,0.007073597635556401
768,441,0.21925214124553816,4,0.00034258235360024665,0.8022516496417698,0.01248027464879902,0.005581348498516384
769,890,0.2941232814111032,7,0.0011451515621884816,0.7854720543608719,0.018178047328767325,0.00812946990506644
770,429,0.7297674226733177,1,1.2834293264066867,0.8409133040529563,0.012936536408454085,0.005785394960540863
771,954,0.8851404133120045,10,15.703009491188544,0.7832700675842116,0.01697976290868187,0.007593580821128442
772,219,0.47118218900340225,0,0.019873544107344873,0.7851468659426935,0.017047267765956036,0.007623769911063734
773,537,0.695917733374681,10,0.7437451276229048,0.7787015049214094,0.01829350891433479,0.008181105895890193
774,955,0.13881375439542343,7,9.369065621127596e-05,0.7956839003349074,0.01618194275925466,0.0072367848035407864
775,152,0.5074292852031799,1,0.03564552343087015,0.8436492116703966,0.012717140347145436,0.005687278059124493
776,878,0.43484114327295664,5,0.011063384415004464,0.7819174071929098,0.014119416161963144,0.006314394868151754
777,236,0.43160425997170515,6,0.01050097972125576,0.7951154192369979,0.014583718946008576,0.006522037385605352
778,943,0.18804466248264629,8,0.00020716321265925369,0.7901207062143931,0.015676181116484195,0.007010601320811442
779,731,0.6227810443865497,10,0.22880594831273185,0.7800308472528682,0.01618710101331729,0.007239091644886638
780,395,0.6720723095134707,4,0.5064145401075991,0.7810351027128025,0.01389336052315514,0.006213299713137386
781,924,0.6363238149667502,0,0.2846208457134904,0.779886605144681,0.019993957932209677,0.008941569815138394
782,423,0.7427563191082552,6,1.5823196950542655,0.7853678462020242,0.016787687221479868,0.00750768196244671
783,595,0.4582233064056912,9,0.016127354961738033,0.7847448754972511,0.0184465973214528,0.0082495691128668
784,727,0.8525994904986709,3,9.293866577993493,0.7890811239838784,0.013883343896342165,0.006208820141445574
785,939,0.5712121995627553,2,0.0996518571843798,0.7903104690669238,0.011514167562387413,0.0051492922747642614
786,724,0.8818100041174853,0,14.882299107279696,0.7867336929176778,0.01891940142243011,0.008461013534831988
787,884,0.41015475318728944,1,0.007431616192210392,0.8409272306851712,0.012929022660511161,0.005782034710307628
788,682,0.7001386192546207,10,0.7961049692663289,0.7822136548147528,0.01481456061015817,0.006625272916220885
789,875,0.19680503074155298,10,0.00023858064875295954,0.7896335901917726,0.017861315252039878,0.00798782301422299
790,433,0.0830669982802148,0,3.814775528120749e-05,0.7976112197915082,0.016563988726261174,0.007407640954092028
791,116,0.9315023915455654,8,33.15253489262699,0.8029435099240562,0.013238696911577906,0.005920525245560944
792,864,0.37083774488982424,2,0.003943339910067966,0.8018346040859754,0.012303280600394692,0.005502194353747391
793,102,0.04569851760286925,7,2.088765199685574e-05,0.8286489332360233,0.0121109934978537,0.005416200947251765
794,459,0.6184535124778691,1,0.2133902574312508,0.8414037842179466,0.012515386491107774,0.0055970509917599096
795,744,0.9332612253671294,9,34.105826432859345,0.7907166343901174,0.01767483368347201,0.007904425921449283
796,129,0.7690089987808818,6,2.4158112060492996,0.7900282561753469,0.014461841261843276,0.00646753202825858
797,329,0.987247113030354,9,81.41975500031323,0.8009334250310536,0.016550602351785838,0.007401654385432204
798,433,0.9351169274831818,4,35.14135412051331,0.7948766633997033,0.01588081312918482,0.007102115538965681
799,291,0.45553347898405694,6,0.015443095349235353,0.7888384897195477,0.0174878163210313,0.007820789214371253
800,892,0.2339097472639352,8,0.0004338786007017792,0.7880743806309257,0.01726421823585301,0.007720793110751765
801,292,0.06523848369515972,1,2.8619983949559605e-05,0.8448138698971169,0.01228482298243483,0.005493939856055197
802,825,0.27212372219935754,7,0.0008032783377960398,0.788898102518881,0.014520363811910148,0.006493704108291812
803,967,0.6321521424016935,10,0.2661123295546717,0.7770986843484504,0.020913089017641988,0.009352617732590357
804,207,0.9108913259642042,9,23.78150207038874,0.7955089125205058,0.017695030016895028,0.007913457996335306
805,339,0.001707878042255584,5,1.0279101306299071e-05,0.8341919113831834,0.011850745313023148,0.0052998144207913565
806,318,0.8174844695622197,10,5.277050945369731,0.7848776641255981,0.017089257510868455,0.007642548295860143
807,833,0.7644647933703086,8,2.245192348992428,0.778333643978742,0.015883887350292475,0.007103490372440597
808,819,0.6909825452546333,6,0.686875169253466,0.778702246867122,0.019512728221911798,0.008726357346134675
809,744,0.1278771632282204,1,7.854890633853198e-05,0.8439819522114897,0.012908908859766347,0.00577303954515737
810,249,0.05325557266111258,0,2.3593317309766274e-05,0.8046357226715024,0.014804298291996705,0.006620683468017733
811,338,0.7367542185563071,7,1.4364136711422355,0.7847597094979533,0.017355344309264765,0.0077615459296860295
