,ccp_alpha,criterion,min_samples_split,auc (mean),auc (std),auc (se)
623,0.0003087261724255181,gini,4,0.6867621964082622,0.03444659048025907,0.01540498358139128
624,4.929307169532692,entropy,24,0.5,0.0,0.0
625,0.00608755525967021,entropy,6,0.8067783996509416,0.013396871555139815,0.00599126309662519
626,66.62051026395477,gini,35,0.5,0.0,0.0
627,0.00016604837483068919,entropy,34,0.7687604593053423,0.013806168371298881,0.006174306197406371
628,0.018575938578602413,entropy,26,0.7771308386050241,0.01579886427695135,0.007065466898111256
629,5.4331439141400075,gini,12,0.5,0.0,0.0
630,0.0012286936137114748,gini,18,0.8152266275635617,0.009954461245881096,0.0044517704050354755
631,3.341212248342518,entropy,34,0.5,0.0,0.0
632,7.595802026272822,gini,21,0.5,0.0,0.0
633,13.691267467204876,entropy,20,0.5,0.0,0.0
634,134.0745490925734,gini,20,0.5,0.0,0.0
635,0.07801225153109358,gini,2,0.5,0.0,0.0
636,0.000993987251729869,entropy,14,0.7814757021787326,0.017325086094504498,0.00774801404466968
637,0.0066401289404375285,gini,23,0.7922657105776236,0.016602936784718633,0.00742505905535253
638,0.053431554582947266,gini,18,0.7247867913353844,0.013577451431626314,0.006072020872463655
639,0.00024101439993949887,entropy,29,0.7583700599190771,0.008393028302377193,0.0037534763642390126
640,9.116786999242185,entropy,20,0.5,0.0,0.0
641,0.0002761051672333819,entropy,17,0.7332230793269356,0.01601820359277547,0.007163558422175462
642,0.00025349027386388663,gini,30,0.7764756776109938,0.01774524048484272,0.00793591280023793
643,336.89670278480907,gini,21,0.5,0.0,0.0
644,44.02720830228169,gini,12,0.5,0.0,0.0
645,0.005967155119213452,entropy,27,0.8072818974418106,0.014429695933090353,0.006453156200208456
646,0.024657931549486752,entropy,2,0.7619661692409289,0.035371022223200634,0.01581840202494647
647,60.45578971700038,entropy,26,0.5,0.0,0.0
648,2.160967585951936,gini,34,0.5,0.0,0.0
649,0.0071519309608338855,entropy,16,0.8067783996509416,0.013396871555139815,0.00599126309662519
650,0.1390382751869223,gini,39,0.5,0.0,0.0
651,97.48035704406419,gini,16,0.5,0.0,0.0
652,0.00010112056055435273,gini,29,0.7700774653562126,0.02294912038870343,0.010263158642593454
653,884.6206340021072,gini,4,0.5,0.0,0.0
654,0.9152394635822418,entropy,19,0.5,0.0,0.0
655,0.0018799250614313662,entropy,3,0.8243975302543515,0.006087648727432999,0.0027224792755360548
656,39.93462773210505,gini,4,0.5,0.0,0.0
657,0.0003414808204459083,gini,32,0.7890830009591245,0.017961347051600008,0.008032558594968608
658,0.07413111896531233,gini,11,0.5,0.0,0.0
659,1.0278407761576602,gini,25,0.5,0.0,0.0
660,0.0053747768506360784,entropy,6,0.8096074189985272,0.01690381184752001,0.0075596144739842105
661,157.26414641685255,entropy,38,0.5,0.0,0.0
662,7.555414060541403,entropy,32,0.5,0.0,0.0
663,0.0013576785989277507,gini,18,0.817452440133334,0.010448522770020596,0.004672721435644091
664,0.0011700286926700817,entropy,7,0.7958001450479301,0.016854598173686567,0.007537605449961394
665,0.0002713515974343361,entropy,3,0.6657967858191081,0.014133065673822857,0.006320499115427355
666,1.0011279785574545,entropy,28,0.5,0.0,0.0
667,0.0020458277771337754,gini,34,0.816873041132291,0.008354103311752098,0.0037360685792267615
668,0.6322352887114265,gini,15,0.5,0.0,0.0
669,54.4888129562712,entropy,13,0.5,0.0,0.0
670,142.65767620283023,entropy,13,0.5,0.0,0.0
671,0.0006523074764336955,gini,35,0.8150805002908822,0.01338238194918384,0.00598478314784824
672,0.021167130334976955,entropy,39,0.7755236957478813,0.015931090618578888,0.007124600315770314
673,0.08348914660179156,entropy,26,0.7247867913353844,0.013577451431626314,0.006072020872463655
674,0.048297242522509456,gini,28,0.7247867913353844,0.013577451431626314,0.006072020872463655
675,0.08546783485572942,gini,22,0.5,0.0,0.0
676,0.16592520751791465,gini,34,0.5,0.0,0.0
677,19.762963489609756,gini,40,0.5,0.0,0.0
678,0.013759749411222107,gini,30,0.7755236957478813,0.015931090618578888,0.007124600315770314
679,0.025349552408102716,gini,20,0.7247867913353844,0.013577451431626314,0.006072020872463655
680,0.05391543893697845,gini,3,0.7247867913353844,0.013577451431626314,0.006072020872463655
681,0.0011442719613021484,gini,12,0.8160638207616392,0.010843999966318367,0.00484958421453866
682,2.5859137296863346,gini,12,0.5,0.0,0.0
683,0.0633464324223393,gini,4,0.5410853175331107,0.09186956288119962,0.04108531753311075
684,258.8618376979767,gini,33,0.5,0.0,0.0
685,56.22262606878694,entropy,33,0.5,0.0,0.0
686,0.004085632760421929,gini,17,0.7957942176714763,0.01382353105122571,0.0061820710239239626
687,0.004968185527046941,gini,8,0.7957942176714763,0.01382353105122571,0.0061820710239239626
688,29.915353593435306,entropy,22,0.5,0.0,0.0
689,0.8302496238798824,gini,24,0.5,0.0,0.0
690,0.00011788944954713034,entropy,10,0.7123874224314594,0.017638167592175798,0.007888028346927775
691,2.565555231208724,entropy,19,0.5,0.0,0.0
692,0.058128670019550445,gini,33,0.7247867913353844,0.013577451431626314,0.006072020872463655
693,31.368688183068553,entropy,9,0.5,0.0,0.0
694,16.90165534367572,gini,11,0.5,0.0,0.0
695,285.95392351791094,entropy,29,0.5,0.0,0.0
696,7.852388870679171,entropy,39,0.5,0.0,0.0
697,245.95185810919293,gini,33,0.5,0.0,0.0
698,0.009830683872632376,gini,10,0.7859627834789491,0.018821446990247664,0.008417206981020518
699,0.023496860011002475,gini,40,0.7247867913353844,0.013577451431626314,0.006072020872463655
700,0.0002596605168388449,entropy,2,0.6640160768007168,0.014072606025004146,0.006293460738496475
701,117.09888662793726,gini,33,0.5,0.0,0.0
702,0.001200944991432261,entropy,25,0.8044501952971451,0.012258356230722392,0.0054821035648606724
703,0.723163645012769,gini,34,0.5,0.0,0.0
704,0.366747970329419,gini,9,0.5,0.0,0.0
705,49.83627258865628,gini,2,0.5,0.0,0.0
706,0.05199077183797843,entropy,32,0.7247867913353844,0.013577451431626314,0.006072020872463655
707,0.0009969025453918424,entropy,29,0.7967922918883222,0.01643583127938672,0.007350327201485208
708,0.04803605373664638,entropy,37,0.7247867913353844,0.013577451431626314,0.006072020872463655
709,0.00021694515838151942,gini,22,0.7633736762902321,0.021080746253548534,0.009427596327871707
710,0.012891061855726303,gini,2,0.7771308386050241,0.01579886427695135,0.007065466898111256
711,2.570508152115225,gini,4,0.5,0.0,0.0
712,0.00025118980482520434,entropy,8,0.6987413177610994,0.02136692006760154,0.00955557714819229
713,846.9808383076837,entropy,36,0.5,0.0,0.0
714,0.5666613899246941,entropy,15,0.5,0.0,0.0
715,0.012603842641293994,gini,30,0.7771308386050241,0.01579886427695135,0.007065466898111256
716,68.62947934682053,entropy,6,0.5,0.0,0.0
717,0.000916761293896878,gini,22,0.8188782092018302,0.01475993963679822,0.0066008456743348745
718,0.01793691721549568,gini,19,0.7500925499478509,0.02709602116474946,0.012117709048830564
719,363.1199047399701,entropy,24,0.5,0.0,0.0
720,0.00478114127406011,entropy,20,0.8111588258455233,0.01620830798196427,0.0072485756895849076
721,13.497194005198995,gini,33,0.5,0.0,0.0
722,0.00036856380049731267,gini,25,0.7826927208082852,0.018118395750320704,0.00810279290819208
723,0.5337310288042868,entropy,16,0.5,0.0,0.0
724,4.043688969716823,entropy,18,0.5,0.0,0.0
725,0.002938064444162625,gini,19,0.7973985991147752,0.01511487013663087,0.006759575419317632
726,0.01965218531855283,entropy,9,0.7771308386050241,0.01579886427695135,0.007065466898111256
727,0.7137786230236779,entropy,9,0.5,0.0,0.0
728,1.3486358795070348,entropy,37,0.5,0.0,0.0
729,0.0012009443764845337,entropy,2,0.7990123687100036,0.016386151450353267,0.0073281097065193345
730,0.07506242091236671,gini,23,0.5,0.0,0.0
731,995.7059427528974,entropy,31,0.5,0.0,0.0
732,0.018073597318051634,entropy,32,0.7771308386050241,0.01579886427695135,0.007065466898111256
733,31.440715701535346,gini,11,0.5,0.0,0.0
734,0.0025780863732141517,entropy,11,0.8253270359121381,0.009444607204046208,0.0042237567458063095
735,0.16918339830534457,entropy,3,0.5,0.0,0.0
736,0.4238253004881794,gini,22,0.5,0.0,0.0
737,1.4863737588722725,entropy,18,0.5,0.0,0.0
738,10.557736624780425,gini,17,0.5,0.0,0.0
739,37.27113690001168,gini,28,0.5,0.0,0.0
740,7.964527338606745,gini,37,0.5,0.0,0.0
741,44.70989434413598,gini,4,0.5,0.0,0.0
742,159.1226109545377,gini,21,0.5,0.0,0.0
743,0.019179399060539143,gini,7,0.7500925499478509,0.02709602116474946,0.012117709048830564
744,61.8251436742439,entropy,15,0.5,0.0,0.0
745,0.43636237740166306,entropy,4,0.5,0.0,0.0
746,0.0065462873313447256,entropy,34,0.8067783996509416,0.013396871555139815,0.00599126309662519
747,0.0016274810138758838,entropy,40,0.8191966857137617,0.012343117262475918,0.005520009850629453
748,22.44621125816541,gini,33,0.5,0.0,0.0
749,2.860419958338186,gini,13,0.5,0.0,0.0
750,0.00031269402470561367,entropy,24,0.747888889289252,0.01565484983158786,0.007001061680196317
751,1.2947206594382854,entropy,2,0.5,0.0,0.0
752,0.00020503421361624412,entropy,23,0.7464665547906435,0.012596657451709667,0.005633396470260418
753,0.05480148836423237,gini,3,0.7247867913353844,0.013577451431626314,0.006072020872463655
754,0.9957003632594795,entropy,16,0.5,0.0,0.0
755,3.5592835104532674,entropy,20,0.5,0.0,0.0
756,0.0012734130336907303,gini,37,0.8168603903846456,0.010620756019998987,0.00474974648663157
757,0.00020599490294877985,gini,12,0.7275305327858113,0.03135302208130757,0.014021497734771134
758,1.0768776158713047,entropy,36,0.5,0.0,0.0
759,53.88771794916954,entropy,8,0.5,0.0,0.0
760,37.69479773133909,entropy,12,0.5,0.0,0.0
761,0.032932085990407686,gini,28,0.7247867913353844,0.013577451431626314,0.006072020872463655
762,1.0930947787799596,entropy,16,0.5,0.0,0.0
763,10.73705450695982,gini,9,0.5,0.0,0.0
764,129.51460190729028,gini,31,0.5,0.0,0.0
765,0.2763064385112269,entropy,32,0.5,0.0,0.0
766,134.43142521137943,entropy,26,0.5,0.0,0.0
